trial_number,receive_time,node,ts,px,py,yaw,temp
1,1778095720.537214,1,34137,-0.669392,0.938042,0.154645,45.6
1,1778095720.6859226,1,34287,-0.685289,0.958746,0.156452,45.6
1,1778095720.7864387,1,34387,-0.695783,0.972508,0.157583,45.6
1,1778095720.8358536,1,34437,-0.700815,0.979091,0.158179,45.6
1,1778095720.8863351,1,34487,-0.705872,0.985682,0.158725,45.6
1,1778095720.936785,1,34537,-0.710955,0.992273,0.159329,45.6
1,1778095720.9861336,1,34587,-0.71453,0.996894,0.159753,45.6
1,1778095721.037166,1,34637,-0.721185,1.00552,0.160527,45.6
1,1778095721.1007943,1,34700,-0.727859,1.014222,0.161235,45.6
1,1778095721.1362402,1,34737,-0.731468,1.018933,0.161622,45.6
1,1778095721.1904566,1,34789,-0.737157,1.026343,0.162225,45.6
1,1778095721.2359438,1,34837,-0.741309,1.031739,0.162684,45.6
1,1778095721.2858756,1,34887,-0.747032,1.039185,0.163398,45.6
1,1778095721.336382,1,34937,-0.752256,1.045981,0.163945,45.6
1,1778095721.3862913,1,34987,-0.757495,1.052799,0.164463,45.6
1,1778095721.4354796,1,35037,-0.761172,1.057595,0.164869,45.6
1,1778095721.487566,1,35087,-0.768039,1.066534,0.165566,45.6
1,1778095721.5513976,1,35151,-0.774962,1.075485,0.166332,45.6
1,1778095721.5868104,1,35187,-0.778706,1.080316,0.16669,45.6
1,1778095721.639278,1,35242,-0.784061,1.087236,0.167263,45.6
1,1778095721.6887848,1,35287,-0.789416,1.094188,0.167834,45.6
1,1778095721.7872398,1,35387,-0.799636,1.107497,0.169006,45.6
1,1778095721.8350205,1,35437,-0.805589,1.115237,0.169682,45.6
1,1778095721.8876028,1,35487,-0.809389,1.120168,0.170053,45.6
1,1778095721.9380543,1,35537,-0.816482,1.129347,0.170788,45.6
1,1778095722.00696,1,35601,-0.823605,1.138571,0.171566,45.6
1,1778095722.0363626,1,35637,-0.827454,1.143543,0.172024,45.6
1,1778095722.0896423,1,35690,-0.83298,1.150629,0.172621,45.6
1,1778095722.1358073,1,35737,-0.838545,1.157706,0.173125,45.6
1,1778095722.1876662,1,35787,-0.844128,1.164814,0.173773,45.6
1,1778095722.2359488,1,35837,-0.849711,1.17197,0.174306,45.6
1,1778095722.2899644,1,35887,-0.855312,1.179161,0.174889,45.6
1,1778095722.3350623,1,35937,-0.859809,1.184927,0.175274,45.6
1,1778095722.3867087,1,35987,-0.866579,1.193583,0.175958,45.6
1,1778095722.4491186,1,36050,-0.873972,1.202937,0.176658,45.6
1,1778095722.537454,1,36140,-0.884248,1.215986,0.177831,45.6
1,1778095722.686647,1,36287,-0.900833,1.237356,0.179552,45.6
1,1778095722.7365518,1,36337,-0.906603,1.244728,0.180106,45.6
1,1778095722.7854831,1,36387,-0.911223,1.250654,0.180578,45.6
1,1778095722.835454,1,36437,-0.91817,1.2596,0.181244,45.6
1,1778095722.9036913,1,36502,-0.925737,1.269313,0.182025,45.6
1,1778095722.9352143,1,36537,-0.929249,1.273793,0.182332,45.6
1,1778095723.0070517,1,36591,-0.936302,1.282766,0.182991,45.6
1,1778095723.0355427,1,36637,-0.941608,1.289527,0.18356,45.6
1,1778095723.1354613,1,36737,-0.95285,1.303899,0.1847,45.6
1,1778095723.1905758,1,36787,-0.959396,1.312252,0.185393,45.6
1,1778095723.2361124,1,36837,-0.964777,1.319097,0.185884,45.6
1,1778095723.285981,1,36887,-0.971354,1.327499,0.186512,45.6
1,1778095723.3485355,1,36951,-0.979171,1.337507,0.187247,45.6
1,1778095723.3948967,1,36987,-0.983405,1.342916,0.187628,45.6
1,1778095723.4379272,1,37040,-0.990076,1.351413,0.18824,45.6
1,1778095723.5350873,1,37137,-1.001678,1.366104,0.189381,45.6
1,1778095723.6350787,1,37237,-1.013934,1.381605,0.190521,45.6
1,1778095723.6855426,1,37287,-1.019467,1.388591,0.191015,45.6
1,1778095723.8027918,1,37402,-1.034251,1.407372,0.192469,45.6
1,1778095723.8370974,1,37437,-1.038582,1.412886,0.192884,45.6
1,1778095723.8904314,1,37491,-1.04541,1.421553,0.193518,45.6
1,1778095723.9355054,1,37537,-1.051023,1.428631,0.194014,45.6
1,1778095723.9863622,1,37587,-1.056652,1.435702,0.194555,45.6
1,1778095724.0350947,1,37637,-1.062916,1.443583,0.195083,45.6
1,1778095724.087488,1,37687,-1.069813,1.452284,0.195755,45.6
1,1778095724.1354637,1,37737,-1.074213,1.457829,0.196158,45.6
1,1778095724.1848776,1,37787,-1.082412,1.468139,0.196912,45.6
1,1778095724.285493,1,37887,-1.095072,1.484076,0.198052,45.6
1,1778095724.338456,1,37941,-1.101417,1.492083,0.198641,46.6
1,1778095724.3870296,1,37987,-1.107772,1.500111,0.199218,45.6
1,1778095724.4379241,1,38037,-1.113499,1.507357,0.199721,45.6
1,1778095724.485228,1,38087,-1.119887,1.515425,0.200331,45.6
1,1778095724.5379262,1,38137,-1.126934,1.524299,0.200954,45.6
1,1778095724.5900598,1,38187,-1.132069,1.530755,0.201408,45.6
1,1778095724.6355865,1,38237,-1.13914,1.539666,0.202068,45.6
1,1778095724.699333,1,38299,-1.147512,1.550254,0.20284,46.6
1,1778095724.8367558,1,38437,-1.16565,1.573123,0.204491,45.6
1,1778095724.8864489,1,38487,-1.172158,1.581307,0.205047,45.6
1,1778095724.9851096,1,38587,-1.185211,1.597787,0.206291,45.6
1,1778095725.085806,1,38687,-1.198327,1.61436,0.20748,45.6
1,1778095725.1502151,1,38749,-1.206233,1.624338,0.208162,46.6
1,1778095725.1849828,1,38787,-1.21086,1.630168,0.208549,45.6
1,1778095725.240312,1,38839,-1.218151,1.63935,0.209181,45.6
1,1778095725.3381898,1,38937,-1.231445,1.6561,0.210475,45.6
1,1778095725.385013,1,38987,-1.237448,1.663656,0.210982,46.6
1,1778095725.437436,1,39037,-1.244817,1.672899,0.211702,45.6
1,1778095725.488956,1,39087,-1.250188,1.679629,0.212095,45.6
1,1778095725.537318,1,39137,-1.258267,1.689739,0.212783,45.6
1,1778095725.5978978,1,39199,-1.266385,1.699873,0.213422,45.6
1,1778095725.6863856,1,39289,-1.278602,1.715133,0.214425,46.6
1,1778095725.7376606,1,39337,-1.285411,1.723627,0.215014,45.6
1,1778095725.7849896,1,39387,-1.292234,1.732128,0.215589,45.6
1,1778095725.8369226,1,39437,-1.298384,1.739787,0.216077,45.6
1,1778095725.8865247,1,39487,-1.305916,1.749165,0.216754,45.6
1,1778095725.936482,1,39537,-1.310721,1.755148,0.217158,45.6
1,1778095726.0543237,1,39653,-1.328639,1.777478,0.218678,46.6
1,1778095726.0864182,1,39687,-1.333482,1.783515,0.219048,46.6
1,1778095726.1437967,1,39742,-1.341109,1.793024,0.219606,46.6
1,1778095726.2376492,1,39837,-1.353617,1.80864,0.220577,46.6
1,1778095726.3857408,1,39987,-1.373852,1.833983,0.22212,46.6
1,1778095726.4383335,1,40037,-1.382315,1.844395,0.222758,46.6
1,1778095726.4986956,1,40099,-1.390819,1.854774,0.223446,46.6
1,1778095726.5365512,1,40137,-1.396487,1.861737,0.223771,46.6
1,1778095726.5886397,1,40189,-1.402864,1.869641,0.22423,46.6
1,1778095726.6385589,1,40237,-1.410652,1.879371,0.224851,46.6
1,1778095726.6853418,1,40287,-1.417046,1.887343,0.225344,46.6
1,1778095726.735268,1,40337,-1.424896,1.89706,0.225919,46.6
1,1778095726.785312,1,40387,-1.432062,1.905862,0.226504,46.6
1,1778095726.8350925,1,40437,-1.437814,1.912899,0.226933,46.6
1,1778095726.9517515,1,40553,-1.455846,1.935034,0.228355,46.6
1,1778095726.9883437,1,40587,-1.460176,1.940386,0.228657,46.6
1,1778095727.0434372,1,40642,-1.46885,1.951127,0.229238,46.6
1,1778095727.0850704,1,40687,-1.475376,1.95919,0.229705,46.6
1,1778095727.1352413,1,40737,-1.48264,1.968169,0.230316,46.6
1,1778095727.1854274,1,40787,-1.489912,1.977179,0.230871,46.6
1,1778095727.2352626,1,40837,-1.497186,1.986232,0.231473,46.6
1,1778095727.2860727,1,40887,-1.503021,1.993502,0.231967,46.6
1,1778095727.3354197,1,40937,-1.511068,2.00351,0.232642,46.6
1,1778095727.3994396,1,41000,-1.521345,2.016233,0.233323,46.6
1,1778095727.4383724,1,41037,-1.525767,2.021672,0.233617,45.6
1,1778095727.4912224,1,41092,-1.534651,2.032533,0.234265,46.6
1,1778095727.5347376,1,41137,-1.54133,2.040695,0.234771,46.6
1,1778095727.5853584,1,41187,-1.548749,2.049815,0.235383,46.6
1,1778095727.6852558,1,41287,-1.563583,2.068207,0.236467,46.6
1,1778095727.735679,1,41337,-1.569532,2.075583,0.236931,45.6
1,1778095727.7856386,1,41387,-1.578497,2.086637,0.237649,46.6
1,1778095727.8483803,1,41450,-1.588275,2.098582,0.238351,46.6
1,1778095727.8857973,1,41487,-1.593566,2.105007,0.238694,46.6
1,1778095727.9403234,1,41541,-1.601897,2.115137,0.239326,46.6
1,1778095727.9894123,1,41587,-1.608714,2.123486,0.239792,46.6
1,1778095728.0349631,1,41637,-1.616294,2.132816,0.240395,46.6
1,1778095728.0867887,1,41687,-1.623134,2.141227,0.240874,46.6
1,1778095728.2353654,1,41837,-1.646928,2.170007,0.242612,46.6
1,1778095728.299137,1,41900,-1.656974,2.182078,0.243344,46.6
1,1778095728.3349361,1,41937,-1.662389,2.188617,0.243636,46.6
1,1778095728.3935442,1,41993,-1.670903,2.198948,0.24421,46.6
1,1778095728.4359124,1,42037,-1.677872,2.207437,0.244705,46.6
1,1778095728.4888902,1,42087,-1.685628,2.216873,0.245264,46.6
1,1778095728.5368612,1,42137,-1.693408,2.226292,0.245798,46.6
1,1778095728.686044,1,42287,-1.716851,2.254648,0.247437,46.6
1,1778095728.7519653,1,42353,-1.726254,2.266088,0.248086,46.6
1,1778095728.7867749,1,42387,-1.732526,2.273734,0.248435,46.6
1,1778095728.8654215,1,42440,-1.741167,2.284259,0.249069,46.6
1,1778095728.890692,1,42487,-1.748264,2.292862,0.24973,46.6
1,1778095728.9926994,1,42587,-1.764107,2.311977,0.250827,46.6
1,1778095729.0392227,1,42637,-1.772054,2.32159,0.251375,46.6
1,1778095729.087591,1,42687,-1.778411,2.329329,0.251777,46.6
1,1778095729.1356287,1,42737,-1.787162,2.340027,0.25241,46.6
1,1778095729.2348676,1,42837,-1.803135,2.359538,0.253691,46.6
1,1778095729.2910218,1,42891,-1.812797,2.371158,0.254347,46.6
1,1778095729.3354342,1,42937,-1.820082,2.37982,0.254825,46.6
1,1778095729.3858323,1,42987,-1.8282,2.389453,0.255399,46.6
1,1778095729.435663,1,43037,-1.836311,2.39915,0.255977,46.6
1,1778095729.4852328,1,43087,-1.844396,2.40895,0.256534,46.6
1,1778095729.5370936,1,43137,-1.850857,2.416858,0.256924,46.6
1,1778095729.587226,1,43187,-1.859774,2.427763,0.257506,46.6
1,1778095729.6848497,1,43287,-1.876952,2.44844,0.258656,46.6
1,1778095729.739358,1,43341,-1.886005,2.459253,0.259236,46.6
1,1778095729.7853925,1,43387,-1.893415,2.468132,0.25975,46.6
1,1778095729.835563,1,43437,-1.901648,2.478037,0.260282,46.6
1,1778095729.8859298,1,43487,-1.909065,2.486979,0.260691,46.6
1,1778095729.9366486,1,43537,-1.918159,2.497924,0.261314,46.6
1,1778095729.9853005,1,43587,-1.924796,2.505874,0.261742,46.6
1,1778095730.0363197,1,43637,-1.934784,2.517788,0.262464,46.6
1,1778095730.1006358,1,43701,-1.945624,2.530724,0.263141,46.6
1,1778095730.1420841,1,43737,-1.951466,2.537711,0.263388,46.6
1,1778095730.1963668,1,43791,-1.960657,2.548717,0.263907,46.6
1,1778095730.235247,1,43837,-1.96819,2.557745,0.2644,46.6
1,1778095730.2854946,1,43887,-1.976569,2.567797,0.264975,46.6
1,1778095730.3399458,1,43937,-1.984126,2.576856,0.265479,46.6
1,1778095730.3852346,1,43987,-1.993388,2.587937,0.266069,46.6
1,1778095730.436844,1,44037,-2.000139,2.596008,0.266505,46.6
1,1778095730.485358,1,44087,-2.010274,2.608143,0.267216,46.6
1,1778095730.549282,1,44151,-2.020432,2.620315,0.267881,46.6
1,1778095730.588819,1,44187,-2.02722,2.628444,0.268256,46.6
1,1778095730.6426327,1,44244,-2.036578,2.639632,0.268896,46.6
1,1778095730.687313,1,44287,-2.044251,2.648795,0.269413,46.6
1,1778095730.7385044,1,44337,-2.052788,2.658984,0.270049,46.6
1,1778095730.7873876,1,44387,-2.061342,2.669196,0.270617,46.6
1,1778095730.8388522,1,44437,-2.069904,2.679446,0.271157,46.6
1,1778095730.8851805,1,44487,-2.076756,2.68767,0.271613,46.6
1,1778095730.9372413,1,44537,-2.087049,2.700014,0.27229,46.6
1,1778095731.006329,1,44604,-2.097371,2.712366,0.273016,46.6
1,1778095731.0391986,1,44637,-2.104264,2.720608,0.273487,46.6
1,1778095731.1000648,1,44695,-2.113756,2.73196,0.274139,46.6
1,1778095731.1448314,1,44737,-2.121538,2.741276,0.274581,46.6
1,1778095731.1881847,1,44787,-2.129334,2.750614,0.275033,46.6
1,1778095731.2394195,1,44837,-2.138872,2.762046,0.275604,46.6
1,1778095731.285287,1,44887,-2.146681,2.771404,0.276112,46.6
1,1778095731.336758,1,44937,-2.154509,2.780761,0.276556,46.6
1,1778095731.3862631,1,44987,-2.164098,2.792192,0.27718,46.6
1,1778095731.4580896,1,45037,-2.17721,2.807822,0.277949,46.6
1,1778095731.4845796,1,45087,-2.182457,2.814096,0.278323,46.6
1,1778095731.5431218,1,45145,-2.192958,2.826692,0.278951,46.6
1,1778095731.5846844,1,45187,-2.199974,2.835123,0.279356,46.6
1,1778095731.6357985,1,45237,-2.208767,2.845678,0.279916,46.6
1,1778095731.6859875,1,45287,-2.217592,2.856206,0.280501,46.6
1,1778095731.7360013,1,45337,-2.226446,2.866697,0.28102,46.6
1,1778095731.7863622,1,45387,-2.233544,2.875087,0.281402,46.6
1,1778095731.8360937,1,45437,-2.243321,2.886659,0.282054,46.6
1,1778095731.9032276,1,45487,-2.249547,2.894055,0.282431,46.6
1,1778095731.9378083,1,45537,-2.262002,2.908932,0.28317,46.6
1,1778095731.9914162,1,45593,-2.271802,2.920664,0.283786,46.6
1,1778095732.0463822,1,45637,-2.278947,2.929199,0.284217,46.6
1,1778095732.1414738,1,45737,-2.296886,2.950503,0.285262,46.6
1,1778095732.18529,1,45787,-2.306799,2.962226,0.285856,46.6
1,1778095732.2359364,1,45837,-2.314024,2.970776,0.286322,46.6
1,1778095732.2861185,1,45887,-2.324871,2.983631,0.286976,46.6
1,1778095732.352491,1,45937,-2.331209,2.99114,0.287315,46.6
1,1778095732.385032,1,45987,-2.343,3.00509,0.287983,46.6
1,1778095732.447027,1,46042,-2.353007,3.016891,0.288516,46.6
1,1778095732.5354114,1,46137,-2.370363,3.037291,0.289624,46.6
1,1778095732.585234,1,46187,-2.379524,3.048059,0.290149,46.6
1,1778095732.635099,1,46237,-2.388696,3.058851,0.290769,46.6
1,1778095732.684382,1,46287,-2.396049,3.067496,0.291176,46.6
1,1778095732.7370355,1,46337,-2.4071,3.080467,0.291825,46.6
1,1778095732.7992947,1,46387,-2.412641,3.08695,0.292146,46.6
1,1778095732.836976,1,46437,-2.425598,3.102085,0.292953,46.6
1,1778095732.8900232,1,46492,-2.435794,3.114002,0.293554,46.6
1,1778095732.9375577,1,46537,-2.444151,3.123781,0.294051,46.6
1,1778095732.9852715,1,46587,-2.453451,3.134675,0.294625,46.6
1,1778095733.135416,1,46737,-2.479626,3.165272,0.29612,46.6
1,1778095733.1868134,1,46787,-2.490891,3.178376,0.296747,46.6
1,1778095733.286325,1,46887,-2.509696,3.200305,0.297853,46.6
1,1778095733.3412392,1,46943,-2.520048,3.212428,0.298457,46.6
1,1778095733.3853867,1,46987,-2.528544,3.222334,0.298946,46.6
1,1778095733.4349053,1,47037,-2.537071,3.232205,0.299459,46.6
1,1778095733.4864235,1,47087,-2.547532,3.244256,0.299971,46.6
1,1778095733.536274,1,47137,-2.556095,3.254162,0.300433,46.6
1,1778095733.5859804,1,47187,-2.564651,3.26413,0.300907,46.6
1,1778095733.6346755,1,47237,-2.575114,3.276362,0.301449,46.6
1,1778095733.6863005,1,47287,-2.58179,3.284152,0.301771,46.6
1,1778095733.7344832,1,47337,-2.595189,3.299695,0.302606,46.6
1,1778095733.7953167,1,47393,-2.605752,3.311899,0.303228,46.6
1,1778095733.8866928,1,47487,-2.624054,3.33305,0.304317,46.6
1,1778095733.9353344,1,47537,-2.633717,3.344201,0.30479,46.6
1,1778095733.985894,1,47587,-2.643398,3.35536,0.305321,46.6
1,1778095734.0381184,1,47637,-2.651156,3.364306,0.305747,46.6
1,1778095734.0868406,1,47687,-2.661844,3.376632,0.306338,46.6
1,1778095734.135361,1,47737,-2.668665,3.384481,0.30667,46.6
1,1778095734.1888788,1,47787,-2.68235,3.400171,0.307456,46.6
1,1778095734.2416706,1,47844,-2.693143,3.412499,0.308071,46.6
1,1778095734.286552,1,47887,-2.701,3.421486,0.308498,46.6
1,1778095734.3364177,1,47937,-2.711816,3.433889,0.309084,46.6
1,1778095734.3884308,1,47987,-2.720674,3.444064,0.309568,46.6
1,1778095734.434888,1,48037,-2.731518,3.456519,0.310167,46.6
1,1778095734.486482,1,48087,-2.739423,3.465588,0.310591,46.6
1,1778095734.5390954,1,48137,-2.751301,3.479197,0.311238,46.6
1,1778095734.5907657,1,48187,-2.758247,3.487131,0.311613,46.6
1,1778095734.6346555,1,48237,-2.771181,3.501858,0.312316,46.6
1,1778095734.690983,1,48293,-2.782146,3.514348,0.312956,46.6
1,1778095734.7361896,1,48337,-2.791127,3.524598,0.313422,46.6
1,1778095734.7857263,1,48387,-2.80112,3.536011,0.313967,46.6
1,1778095734.8859043,1,48487,-2.82118,3.558874,0.315121,46.6
1,1778095734.985436,1,48587,-2.841298,3.581865,0.316249,46.6
1,1778095735.0363805,1,48637,-2.847343,3.588799,0.316555,46.6
1,1778095735.1419032,1,48743,-2.871609,3.616528,0.317973,46.6
1,1778095735.1853049,1,48787,-2.881751,3.628078,0.318495,46.6
1,1778095735.234984,1,48837,-2.891912,3.639648,0.319064,46.6
1,1778095735.2878058,1,48887,-2.902099,3.651253,0.31963,46.6
1,1778095735.3399322,1,48937,-2.912297,3.662886,0.320163,46.6
1,1778095735.4424303,1,49037,-2.932727,3.686194,0.321202,46.6
1,1778095735.493599,1,49087,-2.938874,3.693187,0.321563,46.6
1,1778095735.5351691,1,49137,-2.953258,3.709515,0.322269,46.6
1,1778095735.5930054,1,49194,-2.964589,3.722337,0.322855,46.6
1,1778095735.6359236,1,49237,-2.973883,3.732825,0.323346,46.6
1,1778095735.6863327,1,49287,-2.984222,3.744503,0.32386,46.6
1,1778095735.7353399,1,49337,-2.994571,3.756225,0.324369,46.6
1,1778095735.7848315,1,49387,-3.003893,3.766799,0.324875,46.6
1,1778095735.8358374,1,49437,-3.013227,3.777375,0.32535,46.6
1,1778095735.8851595,1,49487,-3.025718,3.791447,0.325976,46.6
1,1778095735.9346402,1,49537,-3.031981,3.798472,0.326293,46.6
1,1778095735.9843905,1,49587,-3.046624,3.814895,0.327044,46.6
1,1778095736.0453863,1,49644,-3.058154,3.827873,0.327621,46.6
1,1778095736.0851824,1,49687,-3.0676,3.838526,0.328121,46.6
1,1778095736.1352177,1,49737,-3.078132,3.850358,0.328675,46.6
1,1778095736.185316,1,49787,-3.088698,3.86217,0.329165,46.6
1,1778095736.23584,1,49837,-3.099288,3.873978,0.329716,46.6
1,1778095736.2849603,1,49887,-3.107777,3.88344,0.330164,46.6
1,1778095736.3352413,1,49937,-3.119458,3.896493,0.330839,46.6
1,1778095736.3869689,1,49987,-3.127961,3.906026,0.33126,46.6
1,1778095736.4355633,1,50037,-3.141796,3.92159,0.332058,46.6
1,1778095736.4943852,1,50094,-3.153522,3.934794,0.332603,46.6
1,1778095736.5352507,1,50137,-3.162068,3.944405,0.333041,46.6
1,1778095736.585652,1,50187,-3.173845,3.957604,0.333631,46.6
1,1778095736.6367354,1,50237,-3.184572,3.969582,0.334154,46.6
1,1778095736.6852365,1,50287,-3.195316,3.981562,0.3347,46.6
1,1778095736.7363353,1,50337,-3.203921,3.991161,0.335086,46.6
1,1778095736.78567,1,50387,-3.216857,4.005599,0.335652,46.6
1,1778095736.8353977,1,50437,-3.224408,4.014044,0.335995,46.6
1,1778095736.885078,1,50487,-3.238455,4.029761,0.336698,46.6
1,1778095736.9439943,1,50545,-3.25145,4.044302,0.337336,46.6
1,1778095736.9864218,1,50587,-3.260128,4.053995,0.337718,46.6
1,1778095737.0372787,1,50637,-3.270989,4.066094,0.338264,46.6
1,1778095737.0843375,1,50687,-3.280779,4.076957,0.338704,46.6
1,1778095737.1368608,1,50737,-3.292764,4.090214,0.339292,46.6
1,1778095737.1853957,1,50787,-3.301494,4.09988,0.339699,46.6
1,1778095737.238324,1,50837,-3.314614,4.114483,0.340386,46.6
1,1778095737.2879934,1,50887,-3.322258,4.123061,0.340749,46.6
1,1778095737.3356075,1,50937,-3.336488,4.139009,0.341547,46.6
1,1778095737.4083114,1,50996,-3.349682,4.153664,0.342182,46.6
1,1778095737.4388218,1,51037,-3.358504,4.163413,0.342687,46.6
1,1778095737.6864069,1,51287,-3.413836,4.225079,0.345402,46.6
1,1778095737.785908,1,51387,-3.436132,4.249712,0.346485,46.6
1,1778095737.864026,1,51445,-3.44956,4.26441,0.347191,46.6
1,1778095737.886222,1,51487,-3.458488,4.274292,0.347707,46.6
1,1778095737.9358547,1,51537,-3.46964,4.286786,0.348266,46.6
1,1778095737.9843931,1,51587,-3.480767,4.299353,0.348835,46.6
1,1778095738.0407703,1,51637,-3.490805,4.310621,0.349325,46.6
1,1778095738.0853655,1,51687,-3.502013,4.323007,0.349882,46.6
1,1778095738.1377215,1,51737,-3.514397,4.336511,0.350439,46.6
1,1778095738.1862454,1,51787,-3.522297,4.345101,0.350844,46.6
1,1778095738.2348654,1,51837,-3.536977,4.361168,0.351481,46.6
1,1778095738.437867,1,52037,-3.582172,4.41171,0.353972,46.6
1,1778095738.4861298,1,52087,-3.593576,4.424303,0.354535,46.6
1,1778095738.5852108,1,52187,-3.616498,4.449372,0.355604,46.6
1,1778095738.635785,1,52237,-3.624537,4.458211,0.355948,46.6
1,1778095738.6856797,1,52287,-3.639479,4.474704,0.35674,46.6
1,1778095738.7449746,1,52345,-3.653339,4.489888,0.357454,46.6
1,1778095738.785304,1,52387,-3.661453,4.498713,0.357863,46.6
1,1778095738.8353164,1,52437,-3.67422,4.512596,0.358514,46.6
1,1778095738.9843235,1,52587,-3.70907,4.55091,0.360237,46.6
1,1778095739.192995,1,52795,-3.758256,4.604719,0.363004,46.6
1,1778095739.2393837,1,52837,-3.767685,4.615005,0.363406,46.6
1,1778095739.2885373,1,52887,-3.779477,4.627902,0.364015,46.6
1,1778095739.3352978,1,52937,-3.791284,4.640824,0.364595,46.6
1,1778095739.437784,1,53037,-3.814986,4.666681,0.365851,46.6
1,1778095739.537116,1,53137,-3.835202,4.688797,0.36697,46.6
1,1778095739.8366103,1,53437,-3.909723,4.76971,0.37096,47.6
1,1778095739.9359367,1,53537,-3.935238,4.797216,0.372133,47.6
1,1778095740.0970852,1,53699,-3.974334,4.839236,0.374209,47.6
1,1778095740.1372216,1,53737,-3.984155,4.84974,0.3746,47.6
1,1778095740.1852882,1,53787,-3.996445,4.862916,0.375127,46.6
1,1778095740.2850711,1,53887,-4.019872,4.888116,0.376254,47.6
1,1778095740.3352282,1,53937,-4.032228,4.901392,0.376851,46.6
